Fecha,Equipo_Local,Equipo_Visitante,Goles_Local,Goles_Visitante,h2h_draw_rate,h2h_goles_avg_Local,Peso_Local,avg_Goles_esperados_(xG)_total_Local,avg_h2h_win_rate_total_Local,avg_h2h_goles_avg_total_Local,avg__sentinel_total_Local,avg_Remates_a_puerta_2_Local,avg_Córneres_2_Local,avg_Tarjetas_amarillas_2_Local,avg_Faltas_2_Local,avg_Paradas_2_Local,avg_Pases_Pct_2_Local,avg_Pases_Exitosos_2_Local,avg_Goles_2_Local,avg_Ptos_2_Local,avg_xGA_2_Local,avg_Paradas_Share_2_Local,avg_h2h_win_rate_2_Local,avg_h2h_goles_avg_2_Local,avg__sentinel_2_Local,avg__sentinel_3_Local,avg__sentinel_5_Local,clean_sheet_rate_5_Local,trend_xG_5_Local,forma_vs_historia_Local,Peso_Visitante,Resultado_1X2,avg_Goles_esperados_(xG)_total_Visitante,avg_Pases_Pct_total_Visitante,avg_h2h_win_rate_total_Visitante,avg_h2h_goles_avg_total_Visitante,avg__sentinel_total_Visitante,avg_Remates_a_puerta_2_Visitante,avg_Córneres_2_Visitante,avg_Tarjetas_amarillas_2_Visitante,avg_Faltas_2_Visitante,avg_Paradas_2_Visitante,avg_Pases_Exitosos_2_Visitante,avg_Goles_2_Visitante,avg_Ptos_2_Visitante,avg_xGA_2_Visitante,avg_Paradas_Share_2_Visitante,avg_h2h_win_rate_2_Visitante,avg_h2h_goles_avg_2_Visitante,avg__sentinel_2_Visitante,avg__sentinel_3_Visitante,avg__sentinel_5_Visitante,clean_sheet_rate_5_Visitante,trend_xG_5_Visitante,forma_vs_historia_Visitante,diff_avg_Faltas_total,diff_avg__sentinel_total,diff_avg_Remates_a_puerta_2,diff_avg_Córneres_2,diff_avg_Tarjetas_amarillas_2,diff_avg_Faltas_2,diff_avg_Paradas_2,diff_avg_Pases_Pct_2,diff_avg_Pases_Exitosos_2,diff_avg_Goles_2,diff_avg_Ptos_2,diff_avg_xGA_2,diff_avg_Paradas_Share_2,diff_avg_h2h_win_rate_2,diff_avg_h2h_goles_avg_2,diff_avg__sentinel_2,diff_avg__sentinel_3,diff_avg__sentinel_5,diff_trend_xG_5,diff_clean_sheet_rate_5,diff_Puntos,Prob_Implicita_ELO,diff_Tier,diff_Valor_Mercado,diff_h2h_win_rate,diff_h2h_goles
2021-09-04,Eslovaquia,Croacia,0,1.0,0.3333333333333333,1.6008454106280192,0.6000000000000003,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,2,1.4389999999999998,0.85,0.3333333333333333,1.6008454106280192,0.0,4.0,6.0,1.0,8.5,2.0,500.5,1.5,2.0,0.5535000000000001,0.425,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.4,0.0,1.0208478109798471,,,,,,,,,,,,,,,,,,,0.0,,-139.0,0.30999379271968613,2,-12.600000000000001,0.0,0.0
2021-09-04,Países Bajos,Montenegro,4,0.0,0.3333333333333333,1.6008454106280192,1.0,2.46475,0.3333333333333333,1.6008454106280192,0.0,10.5,6.5,2.0,11.0,0.5,0.89,610.0,4.0,2.0,0.5449999999999999,0.09999999999999998,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.4,0.0,1.068059640937215,0.6,1,0.956,0.785,0.3333333333333333,1.6008454106280192,0.0,4.0,2.5,2.0,13.5,1.5,283.0,1.0,0.5,1.1685,0.3,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,6.5,4.0,0.0,-2.5,-1.0,0.10499999999999998,327.0,3.0,1.5,-0.6235000000000002,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,239.0,0.7983147441549775,-2,26.53,0.0,0.0
2021-09-04,Israel,Austria,5,2.0,0.3333333333333333,1.6008454106280192,0.705,1.129,0.3333333333333333,1.6008454106280192,0.0,3.0,0.0,1.0,17.0,2.0,0.87,513.0,1.0,1.0,0.9180000000000001,0.5,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.8255000000000001,0.8574999999999999,0.3333333333333333,1.6008454106280192,0.0,2.0,2.5,0.0,8.5,1.0,519.5,1.0,1.5,0.8145,0.6666666666666667,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.2,0.0,0.8181320186250344,6.25,0.0,1.0,-2.5,1.0,8.5,1.0,0.020000000000000018,-6.5,0.0,-0.5,0.10350000000000015,-0.16666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-252.0,0.1899048413952433,1,-6.47,0.0,0.0
2021-09-04,Letonia,Noruega,0,2.0,0.3333333333333333,1.6008454106280192,0.7000000000000001,0.4965,0.3333333333333333,1.6008454106280192,0.0,2.5,1.5,2.5,13.0,5.5,0.71,217.0,1.5,0.5,2.3724999999999996,0.8375,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.853,0.835,0.3333333333333333,1.6008454106280192,0.0,1.5,3.5,2.5,13.0,4.0,356.5,1.0,2.0,1.209,0.9,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.2,0.0,0.3796546141392337,-1.0,0.0,1.0,-2.0,0.0,0.0,1.5,-0.07499999999999996,-139.5,0.5,-1.5,1.1634999999999995,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-368.0,0.10732333999384593,0,-22.361,0.0,0.0
2021-09-04,Ucrania,Francia,1,1.0,1.0,1.0,0.7799999999999999,0.309,0.3333333333333333,1.6008454106280192,0.0,1.0,0.0,0.0,3.0,2.0,0.84,402.0,1.0,1.0,1.7149999999999999,1.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,X,1.5997499999999998,0.89,0.5,1.4506340579710144,0.0,1.5,6.0,2.0,10.0,1.5,517.0,1.0,2.0,0.6995,0.8333333333333334,0.6666666666666666,1.3004227053140096,0.0,0.0,0.0,0.4,0.0,0.624785122675418,-10.5,0.0,-0.5,-6.0,-2.0,-7.0,0.5,-0.04500000000000004,-115.0,0.0,-1.0,1.0154999999999998,0.16666666666666663,-0.3333333333333333,0.3004227053140096,0.0,0.0,0.0,0.0,-0.4,-234.0,0.20635925681183112,2,-48.699999999999996,0.0,0.0
2021-09-04,Gibraltar,Turquía,0,3.0,0.3333333333333333,1.6008454106280192,0.7100000000000001,0.3035,0.3333333333333333,1.6008454106280192,0.0,0.0,2.0,2.5,14.0,9.5,0.55,90.5,0.0,0.0,4.218500000000001,1.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.7375,0.85,0.3333333333333333,1.6008454106280192,0.0,6.0,4.5,3.5,16.5,1.5,515.5,2.5,1.0,0.8400000000000001,0.30000000000000004,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0782733812949643,-2.0,0.0,-6.0,-2.5,-1.0,-2.5,8.0,-0.32999999999999996,-425.0,-2.5,-1.0,3.3785000000000007,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-599.0,0.030824939304314358,0,-18.147,0.0,0.0
2021-09-05,Ecuador,Chile,0,0.0,0.3333333333333333,1.6008454106280192,0.95,1.2373333333333334,0.3333333333333333,1.6008454106280192,0.0,3.5,6.5,2.5,12.0,1.0,0.415,186.5,1.5,1.5,0.6515,0.6,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.3391702586206895,0.6100000000000001,X,0.9205,0.42,0.3333333333333333,1.6008454106280192,0.0,2.0,3.0,3.0,17.0,4.5,242.5,0.5,0.5,1.4005,0.75,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,-3.666666666666666,0.0,1.5,3.5,-0.5,-5.0,-3.5,-0.0050000000000000044,-56.0,1.0,1.0,-0.7490000000000001,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.0,0.287097842594546,1,11.51,0.0,0.0
2021-09-05,Bélgica,República Checa,3,0.0,1.0,1.0,1.0,2.6605,0.3333333333333333,1.6008454106280192,0.0,12.0,8.0,1.05,7.5,0.5,0.905,657.5,6.5,3.0,0.37000000000000005,0.09999999999999998,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.4,0.0,1.3166697989099794,1.0,1,1.9129999999999998,0.81,0.3333333333333333,1.6008454106280192,0.0,5.0,8.5,1.5,12.0,2.0,417.5,0.5,1.5,0.8215000000000001,0.325,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.4,0.0,0.874803972817564,-2.75,0.0,7.0,-0.5,-0.44999999999999996,-4.5,-1.5,0.09499999999999997,240.0,6.0,1.5,-0.45150000000000007,-0.22500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.8658895824550439,-3,13.819999999999999,0.0,0.0
2021-09-05,Suiza,Italia,0,0.0,0.3333333333333333,1.6008454106280192,1.0,1.9539999999999997,0.3333333333333333,1.6008454106280192,0.0,7.0,10.5,0.5,13.5,1.5,0.85,543.5,2.0,3.0,0.614,0.2666666666666667,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,0.975,X,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,,-32.0,0.4540780772195163,1,-0.9400000000000013,0.0,0.0
2021-09-05,España,Georgia,4,0.0,0.0,2.0,1.0,2.027,0.3333333333333333,1.6008454106280192,0.0,7.5,9.0,1.0,7.5,1.0,0.915,783.5,2.0,1.5,0.683,0.2,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.4,0.0,1.353231376418352,0.7399999999999999,1,0.944,0.78,0.3333333333333333,1.6008454106280192,0.0,2.5,2.5,1.0,10.5,2.0,283.5,0.5,0.0,1.1775000000000002,0.5,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,5.0,6.5,0.0,-3.0,-1.0,0.135,500.0,1.5,1.5,-0.49450000000000016,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,378.0,0.8980682790110263,-2,37.38,1.0,1.0
2021-09-05,Inglaterra,Andorra,4,0.0,0.3333333333333333,1.6008454106280192,1.0,2.35125,0.3333333333333333,1.6008454106280192,0.0,6.0,6.5,1.0,10.5,0.5,0.9,574.0,3.0,3.0,0.471,0.09999999999999998,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.8,0.0,0.8353003721424773,0.7150000000000001,1,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,,622.0,0.9728939944716963,-2,52.293,0.0,0.0
2021-09-05,Alemania,Armenia,6,0.0,0.3333333333333333,1.6008454106280192,1.0,2.0847499999999997,0.3333333333333333,1.6008454106280192,0.0,5.0,8.5,3.25,12.5,0.5,0.895,678.0,1.5,1.5,0.6315000000000001,0.25,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.6,0.0,0.9900467681976258,0.7150000000000001,1,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,,377.0,0.8975401141287239,-2,34.86,0.0,0.0
2021-09-05,Gabón,Egipto,1,1.0,0.3333333333333333,1.6008454106280192,0.7000000000000003,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.6,X,0.768,0.8039999999999999,0.3333333333333333,1.6008454106280192,0.0,4.0,4.0,1.0,17.0,0.0,352.8,1.0,3.0,0.5799999999999998,0.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,,-152.0,0.2942186402879975,0,-3.4700000000000006,0.0,0.0
2021-09-06,Costa de Marfil,Camerún,2,1.0,0.3333333333333333,1.6008454106280192,0.6,1.691,0.3333333333333333,1.6008454106280192,0.0,4.0,5.0,1.5,9.0,0.0,0.8760000000000001,458.3,0.0,1.0,0.7080000000000001,0.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,0.77,1,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,,-71.0,0.399221754109989,0,11.799999999999999,0.0,0.0
2021-09-06,EE. UU.,Canadá,1,1.0,0.3333333333333333,1.6008454106280192,0.75,0.9940000000000001,0.3333333333333333,1.6008454106280192,0.0,2.0,3.0,2.0,19.0,1.0,0.72,254.0,0.0,1.0,0.8640000000000001,0.33333333333333337,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,0.75,X,2.5265714285714287,0.8282857142857143,0.42857142857142855,1.5150103519668736,0.0,2.850000000000001,8.95,1.25,16.55,3.6500000000000004,389.75,2.0,2.0,1.161,0.6309523809523809,0.6666666666666666,1.3004227053140096,0.0,0.0,0.0,0.0,-0.5854,0.6071468958498248,4.0,0.0,-0.850000000000001,-5.949999999999999,0.75,2.4499999999999993,-2.6500000000000004,-0.1060000000000001,-135.75,-2.0,-1.0,-0.29699999999999993,-0.29761904761904756,-0.3333333333333333,0.3004227053140096,0.0,0.0,0.0,0.5854,0.0,216.0,0.7761545753418307,-1,7.19,0.0,0.0
2021-09-06,Jamaica,Panamá,0,3.0,0.3333333333333333,1.6008454106280192,0.72,0.5690000000000002,0.3333333333333333,1.6008454106280192,0.0,1.0,3.0,1.0,7.0,5.0,0.65,138.0,1.0,0.0,1.969,1.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2,1.8985714285714284,0.8172857142857143,0.42857142857142855,1.6578674948240164,0.0,2.65,5.8999999999999995,1.55,14.4,0.75,370.0,0.0,1.0,0.6379999999999999,0.18292682926829262,0.6666666666666666,1.8004227053140096,0.0,0.0,0.0,0.4,-0.6405,0.49826937547027844,-6.5285714285714285,0.0,-1.65,-2.8999999999999995,-0.55,-7.4,4.25,-0.16849999999999998,-232.0,1.0,-1.0,1.3310000000000002,0.8170731707317074,-0.3333333333333333,-0.1995772946859904,0.0,0.0,0.0,0.6405,-0.4,125.0,0.672509643334985,0,-0.9530000000000001,0.0,0.0
2021-09-06,Sudáfrica,Ghana,1,0.0,0.3333333333333333,1.6008454106280192,0.6,1.03,0.3333333333333333,1.6008454106280192,0.0,3.0,4.0,1.0,13.0,1.0,0.83,347.0,0.0,1.0,0.807,0.25,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1,1.7079999999999997,0.8240000000000001,0.3333333333333333,1.6008454106280192,0.0,6.0,2.0,1.0,14.9,2.0,352.6,1.0,3.0,0.6540000000000001,0.2857142857142857,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,-1.9000000000000004,0.0,-3.0,2.0,0.0,-1.9000000000000004,-1.0,0.005999999999999894,-5.600000000000023,-1.0,-2.0,0.1529999999999999,-0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.0,0.38277496909505365,0,-7.12,0.0,0.0
2021-09-06,Benín,RD Congo,1,1.0,0.3333333333333333,1.6008454106280192,0.7000000000000003,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.6,X,0.9720000000000001,0.8290000000000001,0.3333333333333333,1.6008454106280192,0.0,1.2,3.4,1.8,16.1,1.8,396.4,1.0,1.0,0.526,0.8571428571428571,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,,-84.0,0.38141587791096926,0,-4.807,0.0,0.0
2021-09-06,Uruguay,Bolivia,4,2.0,0.3333333333333333,1.6008454106280192,0.95,1.024,0.3333333333333333,1.6008454106280192,0.0,2.5,6.0,1.0,15.0,2.5,0.365,127.0,0.5,1.0,1.1695,0.5357142857142857,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0878906249999998,0.7150000000000001,1,0.7729999999999999,0.86,0.3333333333333333,1.6008454106280192,0.0,3.0,7.0,4.0,16.0,3.0,366.0,1.0,1.0,1.434,0.6,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,-2.333333333333334,0.0,-0.5,-1.0,-3.0,-1.0,-0.5,-0.495,-239.0,-0.5,0.0,-0.26449999999999996,-0.06428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.8711477984045555,-2,13.151,0.0,0.0
2021-09-06,Costa Rica,México,0,1.0,0.3333333333333333,1.6008454106280192,0.745,0.418,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,1.0,14.0,2.0,0.78,306.0,0.0,1.0,1.025,1.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2,1.969,0.9,0.3333333333333333,1.6008454106280192,0.0,7.0,7.0,2.0,16.0,0.0,485.0,2.0,3.0,0.5690000000000002,0.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,-7.0,-7.0,-1.0,-2.0,2.0,-0.12,-179.0,-2.0,-2.0,0.45599999999999974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-205.0,0.23503873644731077,2,-6.04,0.0,0.0
2021-09-06,Paraguay,Colombia,1,1.0,0.3333333333333333,1.6008454106280192,0.95,0.9486666666666665,0.3333333333333333,1.6008454106280192,0.0,2.0,4.0,3.0,13.0,1.0,0.33,83.0,0.0,0.0,1.2385000000000002,0.2,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,0.8327477160927619,0.95,X,1.6269999999999998,0.26,0.3333333333333333,1.6008454106280192,0.0,4.5,5.0,3.0,18.5,4.0,131.5,1.5,1.0,1.3354999999999997,0.5333333333333333,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,0.9843269821757836,-6.333333333333332,0.0,-2.5,-1.0,0.0,-5.5,-3.0,-0.06,-48.5,-1.5,-1.0,-0.09699999999999953,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.0,0.3274903566650149,2,-5.720000000000001,0.0,0.0
2021-09-07,Corea del Sur,Líbano,1,0.0,0.0,2.0,0.7,2.24575,0.3333333333333333,1.6008454106280192,0.0,6.0,12.0,1.0,12.0,0.0,0.4855,303.9,1.0,2.0,0.27599999999999997,0.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.8,0.0,0.9475676277412891,0.7000000000000002,1,0.26799999999999996,0.7689999999999999,0.3333333333333333,1.6008454106280192,0.0,1.0,1.0,2.3,9.0,5.0,266.7,1.0,0.0,2.156,1.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.0,5.0,11.0,-1.2999999999999998,3.0,-5.0,-0.2834999999999999,37.19999999999999,0.0,2.0,-1.8800000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,202.0,0.761842109917936,0,5.109,1.0,1.0
2021-09-07,Congo,Senegal,1,3.0,0.3333333333333333,1.6008454106280192,0.7000000000000003,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.6,2,2.7310000000000003,0.885,0.3333333333333333,1.6008454106280192,0.0,8.0,6.0,0.0,13.0,1.0,512.3,2.0,3.0,0.31000000000000005,0.14285714285714285,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.5,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,,-293.0,0.1562177520757074,1,-18.279,0.0,0.0
2021-09-07,Croacia,Eslovenia,3,0.0,0.0,0.0,1.0,1.2983999999999998,0.3333333333333333,1.6008454106280192,0.0,2.5,4.5,0.5,9.5,3.5,0.875,503.0,0.5,2.0,0.8125000000000001,0.6333333333333333,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.4,-0.19579999999999992,0.5121688231669749,0.6099999999999999,1,0.583,0.76,0.3333333333333333,1.6008454106280192,0.0,2.0,2.0,2.0,11.0,4.0,239.0,1.0,3.0,1.206,0.8,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,0.40000000000000036,0.0,0.5,2.5,-1.5,-1.5,-0.5,0.11499999999999999,264.0,-0.5,-1.0,-0.39349999999999985,-0.16666666666666674,0.0,0.0,0.0,0.0,0.0,-0.19579999999999992,0.4,238.0,0.7973863140277038,-2,10.88,-1.0,-1.0
2021-09-07,Países Bajos,Turquía,6,1.0,0.0,2.0,1.0,2.9042000000000003,0.3333333333333333,1.6008454106280192,0.0,8.5,6.5,1.5,12.0,1.0,0.89,606.0,2.5,2.0,0.4505,0.15555555555555553,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.6,0.4098000000000003,1.0297155843261483,1.0,1,1.9810000000000003,0.85,0.3333333333333333,1.6008454106280192,0.0,7.0,5.0,2.5,11.5,2.5,534.0,2.5,2.0,0.69,0.3666666666666667,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.25450000000000006,1.1610297829379104,-3.8000000000000007,0.0,1.5,1.5,-1.0,0.5,-1.5,0.025000000000000022,72.0,0.0,0.0,-0.23949999999999994,-0.21111111111111117,0.0,0.0,0.0,0.0,0.0,0.15530000000000022,0.6,122.0,0.6686949563073317,-2,10.790000000000003,-1.0,-2.0
2021-09-07,Azerbaiyán,Portugal,0,3.0,0.0,0.0,0.7100000000000001,0.07600000000000003,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,1.0,11.0,13.0,0.74,275.0,0.0,0.0,3.193,1.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2.34,0.8625,0.3333333333333333,1.6008454106280192,0.0,9.0,11.5,2.0,12.0,2.0,505.0,2.5,3.0,0.6380000000000001,0.24305555555555558,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.2,0.0,1.1258547008547009,0.25,0.0,-9.0,-11.5,-1.0,-1.0,11.0,-0.125,-230.0,-2.5,-3.0,2.5549999999999997,0.7569444444444444,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-482.0,0.05871144612901999,2,-37.964,-1.0,-1.0
2021-09-07,Vietnam,Australia,0,1.0,0.3333333333333333,1.6008454106280192,0.7000000000000003,0.16899999999999998,0.3333333333333333,1.6008454106280192,0.0,1.0,0.0,3.0,13.0,5.0,0.67,177.0,1.0,0.0,3.2099999999999995,1.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,0.7,2,2.401,0.3358,0.3333333333333333,1.6008454106280192,0.0,6.0,3.0,2.0,11.5,0.5,286.5,2.0,3.0,0.30100000000000005,0.16666666666666666,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.6,0.0981,0.8669304456476468,1.0,0.0,-5.0,-3.0,1.0,1.5,4.5,0.23000000000000004,-109.5,-1.0,-3.0,2.9089999999999994,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,-0.0981,-0.6,-199.0,0.24130537985314435,0,-2.703,0.0,0.0
2021-09-07,Omán,Arabia Saudí,0,1.0,0.3333333333333333,1.6008454106280192,0.7000000000000003,1.0844999999999998,0.3333333333333333,1.6008454106280192,0.0,3.0,5.5,1.0,8.0,2.0,0.315,88.0,0.5,1.5,1.2014999999999998,0.4722222222222222,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,0.7,2,2.0522,0.3556,0.3333333333333333,1.6008454106280192,0.0,6.0,3.5,2.5,9.5,1.5,300.5,3.0,3.0,0.5985,0.375,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.2,0.14409999999999992,1.0242666406782963,0.7999999999999998,0.0,-3.0,2.0,-1.5,-1.5,0.5,-0.135,-212.5,-2.5,-1.5,0.6029999999999998,0.09722222222222221,0.0,0.0,0.0,0.0,0.0,-0.14409999999999992,-0.2,-50.0,0.4285368825916186,0,-1.2630000000000001,0.0,0.0
2021-09-07,Burkina Faso,Argelia,1,1.0,0.3333333333333333,1.6008454106280192,0.5999999999999999,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.6,X,5.163000000000001,0.8789999999999999,0.3333333333333333,1.6008454106280192,0.0,13.0,10.0,1.0,11.0,0.0,532.3,8.0,3.0,0.095,0.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.5,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,,-97.0,0.36392310031211805,0,-5.460000000000001,0.0,0.0
2021-09-07,Francia,Finlandia,2,0.0,0.3333333333333333,1.6008454106280192,1.0,1.5015999999999998,0.4,1.3605072463768115,0.0,3.0,3.5,1.0,8.0,1.5,0.905,582.0,1.0,1.0,0.7635,0.6666666666666667,0.5,1.0,0.0,0.0,0.0,0.4,-0.2741999999999999,0.7538625466169421,0.7,1,1.5039999999999998,0.84,0.3333333333333333,1.6008454106280192,0.0,7.0,5.0,3.0,11.0,6.0,374.0,2.0,1.0,1.584,0.5454545454545454,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.0,-1.5,-2.0,-3.0,-4.5,0.06500000000000006,208.0,-1.0,0.0,-0.8205000000000001,0.12121212121212133,0.16666666666666669,-0.6008454106280192,0.0,0.0,0.0,-0.2741999999999999,0.4,344.0,0.8787049512118514,-3,57.03,0.0,0.0
2021-09-07,Noruega,Gibraltar,5,1.0,0.0,3.0,1.0,2.141,0.3333333333333333,1.6008454106280192,0.0,6.5,6.0,1.5,11.0,3.0,0.81,397.5,1.5,2.0,0.8200000000000001,0.4909090909090909,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.4,-0.3195000000000001,0.9360112097150864,0.7300000000000001,1,0.3913333333333333,0.5666666666666668,0.3333333333333333,1.6008454106280192,0.0,1.5,2.5,2.0,11.0,7.5,132.5,0.0,0.0,3.4505000000000003,0.8333333333333333,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.2035775127768313,0.8666666666666654,0.0,5.0,3.5,-0.5,0.0,-4.5,0.24,265.0,1.5,2.0,-2.6305000000000005,-0.34242424242424235,0.0,0.0,0.0,0.0,0.0,-0.3195000000000001,0.4,562.0,0.9621351633851132,0,22.617,1.0,3.0
2021-09-07,Bosnia-Herzegovina,Kazajistán,2,2.0,0.3333333333333333,1.6008454106280192,1.0,0.9943333333333334,0.2222222222222222,1.0672302737520127,0.0,2.0,5.0,2.0,9.0,0.5,0.845,399.0,0.5,0.5,0.9994999999999999,0.16666666666666666,0.16666666666666666,0.8004227053140096,0.0,0.0,0.0,0.0,0.0,0.7034864230640294,0.735,X,0.337,0.82,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,13.0,7.0,343.0,0.0,0.0,2.6849999999999996,1.0,0.3333333333333333,1.6008454106280192,0.0,0.0,0.0,0.0,0.0,1.0,-3.333333333333334,0.0,2.0,5.0,2.0,-4.0,-6.5,0.025000000000000022,56.0,0.5,0.5,-1.6854999999999998,-0.8333333333333334,-0.16666666666666666,-0.8004227053140096,0.0,0.0,0.0,0.0,0.0,268.0,0.8238615285055724,0,4.978,0.0,0.0
